X,Y,OBJECTID,Station_Name,Station_Id,Fuel_Type,facility_type,Access_Hours,Current_Status,Accessability,Access_Details,Restricted_Access,Payment_Methods,Date_Last_Confirmed,Date_Last_Update,Open_Date,Availability_Date,Zipcode_Route,Address,City,Zipcode,State,Country,Latitude,Longitude,Directions,Federal_Owner,Phone_Number,Ownership_Type,EV_Network_Id,EV_Network,EV_Level1_EVSE_Ports,EV_Level2_EVSE_Ports,EV_DC_Fast_Ports,Total_Level2_DCFC_Ports,EV_Other_EVSE_Ports,EV_Connector_Types,EV_Network_Link,EV_Pricing,EV_Renewable_Source,Geocode_Status
-122.178864000174,47.6224389998216,1811,NORAM BLOCK 7 #6,260485,ELEC,,24 hours daily,E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 00:45:24+00,2023/05/09 00:00:00+00,,,1525 121st Ave NE,Bellevue,98005,WA,US,47.622439,-122.178864,,,888-758-4389,,USCPIL12725741,ChargePoint Network,0,2,0,2,,J1772,http://www.chargepoint.com/,,,GPS
-122.178904000357,47.6224580002698,1812,NORAM BLOCK 7 #13,260488,ELEC,,24 hours daily,E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 00:52:25+00,2023/05/09 00:00:00+00,,,1525 121st Ave NE,Bellevue,98005,WA,US,47.622458,-122.178904,,,888-758-4389,,USCPIL13410721,ChargePoint Network,0,2,0,2,,J1772,http://www.chargepoint.com/,,,GPS
-122.178890999938,47.6224380001802,1813,NORAM BLOCK 7 #8,260823,ELEC,,24 hours daily,E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 00:52:25+00,2023/05/14 00:00:00+00,,,1525 121st Ave NE,Bellevue,98005,WA,US,47.622438,-122.178891,,,888-758-4389,,USCPIL13410691,ChargePoint Network,0,2,0,2,,J1772,http://www.chargepoint.com/,,,GPS
-122.341967999937,47.6256440000389,1814,BIOMED REALTY DEXTER YARD-S2,260851,ELEC,,24 hours daily,E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 00:44:09+00,2023/05/16 00:00:00+00,,,700 Dexter Ave N,Seattle,98109,WA,US,47.625644,-122.341968,,,888-758-4389,,USCPIL12500641,ChargePoint Network,0,2,0,2,,J1772,http://www.chargepoint.com/,,,GPS
-122.341914000409,47.6256450002244,1815,BIOMED REALTY DEXTER YARD-S5,260852,ELEC,,24 hours daily,E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 00:50:44+00,2023/05/16 00:00:00+00,,,700 Dexter Ave N,Seattle,98109,WA,US,47.625645,-122.341914,,,888-758-4389,,USCPIL13246381,ChargePoint Network,0,2,0,2,,J1772,http://www.chargepoint.com/,,,GPS
-122.017532999897,47.5446189999846,1816,ISSAQUAH COI ZHOMESB,260857,ELEC,,24 hours daily,E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 00:54:20+00,2023/05/16 00:00:00+00,,,1707 9th Pl NE,Issaquah,98029,WA,US,47.544619,-122.017533,,,888-758-4389,,USCPIL13643501,ChargePoint Network,0,1,0,1,,J1772,http://www.chargepoint.com/,,,GPS
-122.017532999897,47.5445609999872,1817,ISSAQUAH COI ZHOMESA,260858,ELEC,,24 hours daily,E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 00:54:20+00,2023/05/16 00:00:00+00,,,1707 9th Pl NE,Issaquah,98029,WA,US,47.544561,-122.017533,,,888-758-4389,,USCPIL13643531,ChargePoint Network,0,2,0,2,,J1772,http://www.chargepoint.com/,,,GPS
-122.911674999566,46.9847269999344,1818,Tumwater City Hall,260892,ELEC,,24 hours daily,E,Public,,,,2023/06/21 00:00:00+00,2023/06/21 00:01:51+00,2022/10/27 00:00:00+00,,,555 Israel Road SW,Tumwater,98501,WA,US,46.984727,-122.911675,,,800-663-5633,,7239,SemaCharge Network,0,3,0,3,,J1772,https://semaconnect.com/,,,GPS
-122.342054000151,47.6255779998617,1819,BIOMED REALTY DEXTER YARD- S3,260904,ELEC,,24 hours daily,E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 00:44:09+00,2023/05/17 00:00:00+00,,,700 Roy St,Seattle,98109,WA,US,47.625578,-122.342054,,,888-758-4389,,USCPIL12500601,ChargePoint Network,0,2,0,2,,J1772,http://www.chargepoint.com/,,,GPS
-121.46967659968,45.7160986999596,1820,City of Bingen,260939,ELEC,,,E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 01:05:56+00,2023/05/17 00:00:00+00,,,400 W Steuben Street,Bingen,98605,WA,US,45.7160987,-121.4696766,,,855-885-9571,,467,OpConnect,0,1,0,1,,J1772,http://www.opconnect.com/,,,GPS
-121.46967659968,45.7160986999596,1821,City of Bingen Car Share,260940,ELEC,,,E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 01:05:56+00,2023/05/17 00:00:00+00,,,400 W Steuben Street,Bingen,98605,WA,US,45.7160987,-121.4696766,,,855-885-9571,,468,OpConnect,0,1,0,1,,J1772,http://www.opconnect.com/,,,GPS
-122.374254999944,47.6289129999433,1822,SEATTLE HQ 2014-2015,260963,ELEC,,24 hours daily,E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 00:12:03+00,2023/05/18 00:00:00+00,,,Helix Way,Seattle,98119,WA,US,47.628913,-122.374255,,,888-758-4389,,USCPIL371271,ChargePoint Network,0,2,0,2,,J1772,http://www.chargepoint.com/,,,GPS
-122.374270000013,47.629005000278,1823,SEATTLE HQ 1022-1023,260964,ELEC,,24 hours daily,E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 00:12:05+00,2023/05/18 00:00:00+00,,,Helix Way,Seattle,98119,WA,US,47.629005,-122.37427,,,888-758-4389,,USCPIL373661,ChargePoint Network,0,2,0,2,,J1772,http://www.chargepoint.com/,,,GPS
-122.374083000415,47.6288329997312,1824,SEATTLE HQ 2002-2003,260965,ELEC,,24 hours daily,E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 00:12:05+00,2023/05/18 00:00:00+00,,,Helix Way,Seattle,98119,WA,US,47.628833,-122.374083,,,888-758-4389,,USCPIL373741,ChargePoint Network,0,2,0,2,,J1772,http://www.chargepoint.com/,,,GPS
-122.374049999905,47.6288700000867,1825,SEATTLE HQ 2247-2248,260966,ELEC,,24 hours daily,E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 00:12:09+00,2023/05/18 00:00:00+00,,,Helix Way,Seattle,98119,WA,US,47.62887,-122.37405,,,888-758-4389,,USCPIL379551,ChargePoint Network,0,2,0,2,,J1772,http://www.chargepoint.com/,,,GPS
-122.374182999974,47.6289490001199,1826,SEATTLE HQ 2242-2243,260967,ELEC,,24 hours daily,E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 00:12:09+00,2023/05/18 00:00:00+00,,,Helix Way,Seattle,98119,WA,US,47.628949,-122.374183,,,888-758-4389,,USCPIL379601,ChargePoint Network,0,2,0,2,,J1772,http://www.chargepoint.com/,,,GPS
-122.374217000309,47.6290200002778,1827,SEATTLE HQ 2238-2239,260968,ELEC,,24 hours daily,E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 00:12:09+00,2023/05/18 00:00:00+00,,,Helix Way,Seattle,98119,WA,US,47.62902,-122.374217,,,888-758-4389,,USCPIL379651,ChargePoint Network,0,2,0,2,,J1772,http://www.chargepoint.com/,,,GPS
-122.374291999754,47.6289060002929,1828,SEATTLE HQ 2012-2013,260969,ELEC,,24 hours daily,E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 00:12:09+00,2023/05/18 00:00:00+00,,,Helix Way,Seattle,98119,WA,US,47.628906,-122.374292,,,888-758-4389,,USCPIL379871,ChargePoint Network,0,2,0,2,,J1772,http://www.chargepoint.com/,,,GPS
-122.374166000256,47.6289519998812,1829,SEATTLE HQ 2244,260970,ELEC,,24 hours daily,E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 00:12:19+00,2023/05/18 00:00:00+00,,,Helix Way,Seattle,98119,WA,US,47.628952,-122.374166,,,888-758-4389,,USCPIL390281,ChargePoint Network,0,1,0,1,,J1772,http://www.chargepoint.com/,,,GPS
-122.374163999708,47.6287699997201,1830,SEATTLE HQ 2008-2009,260971,ELEC,,24 hours daily,E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 00:12:22+00,2023/05/18 00:00:00+00,,,Helix Way,Seattle,98119,WA,US,47.62877,-122.374164,,,888-758-4389,,USCPIL393591,ChargePoint Network,0,2,0,2,,J1772,http://www.chargepoint.com/,,,GPS
-122.374079000217,47.6287340000256,1831,SEATTLE HQ 2004-2005,260972,ELEC,,24 hours daily,E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 00:12:22+00,2023/05/18 00:00:00+00,,,Helix Way,Seattle,98119,WA,US,47.628734,-122.374079,,,888-758-4389,,USCPIL393611,ChargePoint Network,0,2,0,2,,J1772,http://www.chargepoint.com/,,,GPS
-122.374253000294,47.6289859997878,1832,SEATTLE HQ 2240-2241,260973,ELEC,,24 hours daily,E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 00:12:22+00,2023/05/18 00:00:00+00,,,Helix Way,Seattle,98119,WA,US,47.628986,-122.374253,,,888-758-4389,,USCPIL393671,ChargePoint Network,0,2,0,2,,J1772,http://www.chargepoint.com/,,,GPS
-122.374028999988,47.6288279997138,1833,SEATTLE HQ 2245-2246,260974,ELEC,,24 hours daily,E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 00:12:22+00,2023/05/18 00:00:00+00,,,Helix Way,Seattle,98119,WA,US,47.628828,-122.374029,,,888-758-4389,,USCPIL393691,ChargePoint Network,0,2,0,2,,J1772,http://www.chargepoint.com/,,,GPS
-122.3741229997,47.6288310000875,1834,SEATTLE HQ 2006-2007,260975,ELEC,,24 hours daily,E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 00:12:22+00,2023/05/18 00:00:00+00,,,Helix Way,Seattle,98119,WA,US,47.628831,-122.374123,,,888-758-4389,,USCPIL393721,ChargePoint Network,0,2,0,2,,J1772,http://www.chargepoint.com/,,,GPS
-122.374053000278,47.6288160000335,1835,SEATTLE HQ 2249-2250,260976,ELEC,,24 hours daily,E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 00:12:22+00,2023/05/18 00:00:00+00,,,Helix Way,Seattle,98119,WA,US,47.628816,-122.374053,,,888-758-4389,,USCPIL393741,ChargePoint Network,0,2,0,2,,J1772,http://www.chargepoint.com/,,,GPS
-122.373933999554,47.6287899998087,1836,SEATTLE HQ 2251-2252,260977,ELEC,,24 hours daily,E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 00:12:22+00,2023/05/18 00:00:00+00,,,Helix Way,Seattle,98119,WA,US,47.62879,-122.373934,,,888-758-4389,,USCPIL393801,ChargePoint Network,0,2,0,2,,J1772,http://www.chargepoint.com/,,,GPS
-122.373925000231,47.6287809998908,1837,SEATTLE HQ 2253-2254,260978,ELEC,,24 hours daily,E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 00:12:23+00,2023/05/18 00:00:00+00,,,Helix Way,Seattle,98119,WA,US,47.628781,-122.373925,,,888-758-4389,,USCPIL393941,ChargePoint Network,0,2,0,2,,J1772,http://www.chargepoint.com/,,,GPS
-122.374337999785,47.6289769999038,1838,SEATTLE HQ 2016-2017,260979,ELEC,,24 hours daily,E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 00:12:23+00,2023/05/18 00:00:00+00,,,Helix Way,Seattle,98119,WA,US,47.628977,-122.374338,,,888-758-4389,,USCPIL393971,ChargePoint Network,0,2,0,2,,J1772,http://www.chargepoint.com/,,,GPS
-122.374202000241,47.6288389998724,1839,SEATTLE HQ 2010-2011,260980,ELEC,,24 hours daily,E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 00:12:23+00,2023/05/18 00:00:00+00,,,Helix Way,Seattle,98119,WA,US,47.628839,-122.374202,,,888-758-4389,,USCPIL393981,ChargePoint Network,0,2,0,2,,J1772,http://www.chargepoint.com/,,,GPS
-122.377326000337,47.6308450002064,1840,SEATTLE HQ STATION 1,260981,ELEC,,24 hours daily,E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 00:18:58+00,2023/05/18 00:00:00+00,,,1280 16th Ave W,Seattle,98119,WA,US,47.630845,-122.377326,,,888-758-4389,,USCPIL1761171,ChargePoint Network,0,2,0,2,,J1772,http://www.chargepoint.com/,,,GPS
-122.377128999796,47.6303789998257,1841,SEATTLE HQ STATION 3,260985,ELEC,,24 hours daily,E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 00:22:57+00,2023/05/18 00:00:00+00,,,1280 16th Ave W,Seattle,98119,WA,US,47.630379,-122.377129,,,888-758-4389,,USCPIL1961811,ChargePoint Network,0,2,0,2,,J1772,http://www.chargepoint.com/,,,GPS
-122.377298999675,47.6307309999645,1842,SEATTLE HQ STATION 2,260986,ELEC,,24 hours daily,E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 00:22:57+00,2023/05/18 00:00:00+00,,,1280 16th Ave W,Seattle,98119,WA,US,47.630731,-122.377299,,,888-758-4389,,USCPIL1961831,ChargePoint Network,0,2,0,2,,J1772,http://www.chargepoint.com/,,,GPS
-122.377343999881,47.6308440001203,1843,SEATTLE HQ STATION 4,260987,ELEC,,24 hours daily,E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 00:22:57+00,2023/05/18 00:00:00+00,,,1280 16th Ave W,Seattle,98119,WA,US,47.630844,-122.377344,,,888-758-4389,,USCPIL1961851,ChargePoint Network,0,2,0,2,,J1772,http://www.chargepoint.com/,,,GPS
-122.3455339999,47.2334630002899,1844,Port Landing at Fife Apartments,261104,ELEC,,,E,Public,,,,2023/06/21 00:00:00+00,2023/06/21 00:02:02+00,2022/09/01 00:00:00+00,,,2715 62nd Ave E,Fife,98424,WA,US,47.233463,-122.345534,,,800-663-5633,,7328,SemaCharge Network,0,1,0,1,,J1772,https://semaconnect.com/,,,GPS
-120.540480000209,46.6522749999715,1845,CANYON CLIFFS STATION 2,261280,ELEC,,24 hours daily,E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 00:54:39+00,2023/05/24 00:00:00+00,,,200 Canyon Pkwy,Selah,98942,WA,US,46.652275,-120.54048,,,888-758-4389,,USCPIL13685391,ChargePoint Network,0,2,0,2,,J1772,http://www.chargepoint.com/,,,GPS
-120.540409999888,46.6521599998181,1846,CANYON CLIFFS STATION 1,261281,ELEC,,24 hours daily,E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 00:54:41+00,2023/05/24 00:00:00+00,,,200 Canyon Pkwy,Selah,98942,WA,US,46.65216,-120.54041,,,888-758-4389,,USCPIL13689991,ChargePoint Network,0,2,0,2,,J1772,http://www.chargepoint.com/,,,GPS
-122.29405299995,47.1150020001498,1847,"WA Puyallup South, Puyallup WA",261310,ELEC,,"Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm",E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 01:09:52+00,2023/05/24 00:00:00+00,,,15518 Meridian Ave E,Puyallup,98375,WA,US,47.115002,-122.294053,,,888-264-2208,,67733f3f-1372-4075-ad79-c41c2e45d2db,Volta,0,2,0,2,,J1772,https://voltacharging.com/,,,GPS
-120.539949999581,46.6522639999888,1848,CANYON CLIFFS STATION 7,261357,ELEC,,24 hours daily,E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 00:54:53+00,2023/05/25 00:00:00+00,,,200 Canyon Pkwy,Selah,98942,WA,US,46.652264,-120.53995,,,888-758-4389,,USCPIL13721711,ChargePoint Network,0,2,0,2,,J1772,http://www.chargepoint.com/,,,GPS
-120.540146000298,46.6522200000358,1849,CANYON CLIFFS STATION 6,261358,ELEC,,24 hours daily,E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 00:54:53+00,2023/05/25 00:00:00+00,,,200 Canyon Pkwy,Selah,98942,WA,US,46.65222,-120.540146,,,888-758-4389,,USCPIL13721811,ChargePoint Network,0,2,0,2,,J1772,http://www.chargepoint.com/,,,GPS
-120.539979999718,46.6523629997522,1850,CANYON CLIFFS STATION 5,261359,ELEC,,24 hours daily,E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 00:54:53+00,2023/05/25 00:00:00+00,,,200 Canyon Pkwy,Selah,98942,WA,US,46.652363,-120.53998,,,888-758-4389,,USCPIL13721851,ChargePoint Network,0,2,0,2,,J1772,http://www.chargepoint.com/,,,GPS
-120.53985599987,46.6530719997682,1851,CANYON CLIFFS STATION 3,261360,ELEC,,24 hours daily,E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 00:54:58+00,2023/05/25 00:00:00+00,,,200 Canyon Pkwy,Selah,98942,WA,US,46.653072,-120.539856,,,888-758-4389,,USCPIL13722211,ChargePoint Network,0,2,0,2,,J1772,http://www.chargepoint.com/,,,GPS
-122.225152000265,47.4430649997961,1852,IKEA - Tesla Supercharger,261466,ELEC,PARKING_LOT,24 hours daily,E,Public,,False,"American Express, Discover, Debit, MasterCard, Visa",2023/07/01 00:00:00+00,2023/07/14 19:41:28+00,2023/05/25 00:00:00+00,,,601 SW 41st St,Renton,98057,WA,US,47.443065,-122.225152,,,877-798-3752,P,21091,Tesla,0,0,16,16,,Tesla,https://www.tesla.com/supercharger,"$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW",,GPS
-122.336473999779,47.625012000058,1853,Helm,261677,ELEC,,,E,Public,,,,2023/06/20 00:00:00+00,2023/06/20 00:09:28+00,2019/10/14 00:00:00+00,,,602 Terry Avenue North,Seattle,98109,WA,US,47.625012,-122.336474,,,800-663-5633,,4307,SemaCharge Network,0,6,0,6,,J1772,https://semaconnect.com/,,,GPS
-122.33552499975,47.6254169998139,1854,Mera,261678,ELEC,,,T,Public,,,,2023/06/20 00:00:00+00,2023/06/20 00:10:10+00,2019/05/31 00:00:00+00,2023/05/31 00:00:00+00,,630 Boren Avenue North,Seattle,98109,WA,US,47.625417,-122.335525,,,800-663-5633,,4309,SemaCharge Network,0,6,0,6,,J1772,https://semaconnect.com/,,,GPS
-122.178861999626,47.6224779997463,1855,NORAM BLOCK 7 #10,261763,ELEC,,24 hours daily,E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 00:45:38+00,2023/06/02 00:00:00+00,,,1525 121st Ave NE,Bellevue,98005,WA,US,47.622478,-122.178862,,,888-758-4389,,USCPIL12752831,ChargePoint Network,0,2,0,2,,J1772,http://www.chargepoint.com/,,,GPS
-122.177563999617,47.6224859998981,1856,NORAM BLOCK 20 #4,261776,ELEC,,24 hours daily,E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 00:52:04+00,2023/06/02 00:00:00+00,,,1550 121st Ave NE,Bellevue,98005,WA,US,47.622486,-122.177564,,,888-758-4389,,USCPIL13365121,ChargePoint Network,0,2,0,2,,J1772,http://www.chargepoint.com/,,,GPS
-122.177517999587,47.6224959999347,1857,NORAM BLOCK 20 #5,261777,ELEC,,24 hours daily,E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 00:52:04+00,2023/06/02 00:00:00+00,,,1550 121st Ave NE,Bellevue,98005,WA,US,47.622496,-122.177518,,,888-758-4389,,USCPIL13365151,ChargePoint Network,0,2,0,2,,J1772,http://www.chargepoint.com/,,,GPS
-122.177560000318,47.6225040000836,1858,NORAM BLOCK 20 #6,261778,ELEC,,24 hours daily,E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 00:52:04+00,2023/06/02 00:00:00+00,,,1550 121st Ave NE,Bellevue,98005,WA,US,47.622504,-122.17756,,,888-758-4389,,USCPIL13365181,ChargePoint Network,0,2,0,2,,J1772,http://www.chargepoint.com/,,,GPS
-122.177520000135,47.6224840000116,1859,NORAM BLOCK 20 #9,261779,ELEC,,24 hours daily,E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 00:52:04+00,2023/06/02 00:00:00+00,,,1550 121st Ave NE,Bellevue,98005,WA,US,47.622484,-122.17752,,,888-758-4389,,USCPIL13365271,ChargePoint Network,0,2,0,2,,J1772,http://www.chargepoint.com/,,,GPS
-122.177544000424,47.6224950002944,1860,NORAM BLOCK 20 #10,261780,ELEC,,24 hours daily,E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 00:52:04+00,2023/06/02 00:00:00+00,,,1550 121st Ave NE,Bellevue,98005,WA,US,47.622495,-122.177544,,,888-758-4389,,USCPIL13365281,ChargePoint Network,0,2,0,2,,J1772,http://www.chargepoint.com/,,,GPS
-122.178858000326,47.6224630002911,1861,NORAM BLOCK 7 #7,261781,ELEC,,24 hours daily,E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 00:52:25+00,2023/06/02 00:00:00+00,,,1525 121st Ave NE,Bellevue,98005,WA,US,47.622463,-122.178858,,,888-758-4389,,USCPIL13410681,ChargePoint Network,0,2,0,2,,J1772,http://www.chargepoint.com/,,,GPS
-122.332429999966,47.8007200001648,1862,WinCo Foods - Edmonds #136,261824,ELEC,,24 hours daily,E,Public,,,,2023/08/06 00:00:00+00,2023/08/06 23:56:32+00,2023/06/02 00:00:00+00,,,21900 Highway 99,Edmonds,98026,WA,US,47.80072,-122.33243,,,877-455-3833,,53833,eVgo Network,0,0,4,4,,"CHAdeMO, CCS",https://www.evgo.com/,,,GPS
-122.46228000015,47.1854200001077,1863,Tacoma South,261825,ELEC,,24 hours daily,E,Public,,,,2023/08/06 00:00:00+00,2023/08/06 23:56:58+00,2023/06/02 00:00:00+00,,,7921 S Hosmer St,Tacoma,98408,WA,US,47.18542,-122.46228,,,877-455-3833,,54701,eVgo Network,0,0,6,6,,CCS,https://www.evgo.com/,,,GPS
-122.329992999958,47.6265310002595,1864,Fred Hutchinson - Cancer Center,261886,ELEC,,,E,Public,,,,2023/06/20 00:00:00+00,2023/06/20 00:10:57+00,2023/06/03 00:00:00+00,,,825 Eastlake Ave E,Seattle,98109,WA,US,47.626531,-122.329993,,,888-998-2546,,465ba1dd-d734-8158-93cc-330000711888,Blink Network,0,1,0,1,,J1772,http://www.blinkcharging.com/,,,GPS
-122.178878000418,47.622435000045,1865,NORAM BLOCK 7 #11,262268,ELEC,,24 hours daily,E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 00:45:24+00,2023/06/07 00:00:00+00,,,1525 121st Ave NE,Bellevue,98005,WA,US,47.622435,-122.178878,,,888-758-4389,,USCPIL12725671,ChargePoint Network,0,2,0,2,,J1772,http://www.chargepoint.com/,,,GPS
-122.178906999832,47.6224400000685,1866,NORAM BLOCK 7 #9,262269,ELEC,,24 hours daily,E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 00:45:25+00,2023/06/07 00:00:00+00,,,1525 121st Ave NE,Bellevue,98005,WA,US,47.62244,-122.178907,,,888-758-4389,,USCPIL12728301,ChargePoint Network,0,2,0,2,,J1772,http://www.chargepoint.com/,,,GPS
-122.178890999938,47.6224670000655,1867,NORAM BLOCK 7 #14,262277,ELEC,,24 hours daily,E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 00:52:25+00,2023/06/07 00:00:00+00,,,1525 121st Ave NE,Bellevue,98005,WA,US,47.622467,-122.178891,,,888-758-4389,,USCPIL13410711,ChargePoint Network,0,2,0,2,,J1772,http://www.chargepoint.com/,,,GPS
-122.682882999903,45.8177520002536,1868,Junction Park & Ride - Tesla Supercharger,262358,ELEC,PARKING_LOT,24 hours daily,E,Public,,False,"American Express, Discover, Debit, MasterCard, Visa",2023/07/01 00:00:00+00,2023/07/14 19:41:28+00,2023/06/01 00:00:00+00,,,125 N 65th Ave,Ridgefield,98642,WA,US,45.817752,-122.682883,,,877-798-3752,P,19220,Tesla,0,0,12,12,,Tesla,https://www.tesla.com/supercharger,"$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW",,GPS
-122.941811999619,46.1071349998648,1869,PORT OFFICE ADMINREARSOUTH,262551,ELEC,,24 hours daily,E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 00:49:48+00,2023/06/11 00:00:00+00,,,10 International Way,Longview,98632,WA,US,46.107135,-122.941812,,,888-758-4389,,USCPIL13153051,ChargePoint Network,0,2,0,2,,J1772,http://www.chargepoint.com/,,,GPS
-120.263405000312,47.3979450002721,1870,SUTTON PLACE STATION 1,262727,ELEC,,24 hours daily,E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 00:48:45+00,2023/06/15 00:00:00+00,,,407 S Kansas Loop,East Wenatchee,98802,WA,US,47.397945,-120.263405,,,888-758-4389,,USCPIL13065611,ChargePoint Network,0,1,0,1,,J1772,http://www.chargepoint.com/,,,GPS
-120.263596000108,47.3981360001257,1871,SUTTON PLACE STATION 2,262728,ELEC,,24 hours daily,E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 00:48:45+00,2023/06/15 00:00:00+00,,,407 S Kansas Loop,East Wenatchee,98802,WA,US,47.398136,-120.263596,,,888-758-4389,,USCPIL13065631,ChargePoint Network,0,1,0,1,,J1772,http://www.chargepoint.com/,,,GPS
-120.263529999986,47.3981670001099,1872,SUTTON PLACE STATION 3,262737,ELEC,,24 hours daily,E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 00:54:47+00,2023/06/15 00:00:00+00,,,407 S. Kansas loop,East Wenatchee,98802,WA,US,47.398167,-120.26353,,,888-758-4389,,USCPIL13705301,ChargePoint Network,0,1,0,1,,J1772,http://www.chargepoint.com/,,,GPS
-122.294334000157,47.5243899997378,1873,SKY SERVICE BFI 8555,262832,ELEC,,24 hours daily,E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 00:54:48+00,2023/06/17 00:00:00+00,,,8555 Perimeter Rd S,Seattle,98108,WA,US,47.52439,-122.294334,,,888-758-4389,,USCPIL13706591,ChargePoint Network,0,2,0,2,,J1772,http://www.chargepoint.com/,,,GPS
-122.336144000067,47.6240880000138,1874,AMZ SEA25.26-5,262914,ELEC,,24 hours daily,E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 00:55:10+00,2023/06/20 00:00:00+00,,,551 Boren Ave N,Seattle,98109,WA,US,47.624088,-122.336144,,,888-758-4389,,USCPIL13750581,ChargePoint Network,0,2,0,2,,J1772,http://www.chargepoint.com/,,,GPS
-122.336164999983,47.6241170001946,1875,AMZ SEA25.26-6,262915,ELEC,,24 hours daily,E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 00:55:10+00,2023/06/20 00:00:00+00,,,551 Boren Ave N,Seattle,98109,WA,US,47.624117,-122.336165,,,888-758-4389,,USCPIL13750591,ChargePoint Network,0,2,0,2,,J1772,http://www.chargepoint.com/,,,GPS
-122.336109999731,47.6241080000776,1876,AMZ SEA25.26-7,262916,ELEC,,24 hours daily,E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 00:55:10+00,2023/06/20 00:00:00+00,,,551 Boren Ave N,Seattle,98109,WA,US,47.624108,-122.33611,,,888-758-4389,,USCPIL13750621,ChargePoint Network,0,2,0,2,,J1772,http://www.chargepoint.com/,,,GPS
-122.336175999854,47.6240880000138,1877,AMZ SEA25.26-8,262917,ELEC,,24 hours daily,E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 00:55:11+00,2023/06/20 00:00:00+00,,,551 Boren Ave N,Seattle,98109,WA,US,47.624088,-122.336176,,,888-758-4389,,USCPIL13750631,ChargePoint Network,0,2,0,2,,J1772,http://www.chargepoint.com/,,,GPS
-122.336153000287,47.6241370002473,1878,AMZ SEA25.26-9,262918,ELEC,,24 hours daily,E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 00:55:11+00,2023/06/20 00:00:00+00,,,551 Boren Ave N,Seattle,98109,WA,US,47.624137,-122.336153,,,888-758-4389,,USCPIL13750641,ChargePoint Network,0,2,0,2,,J1772,http://www.chargepoint.com/,,,GPS
